Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 65.0.3325.181,,2018-03-23 12:53:08,2018-03-23 12:53:08,0.118s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 12:53:08,2018-03-23 12:53:09,1.333s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 12:53:09,2018-03-23 12:53:09,0.138s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-03-23 12:53:09,2018-03-23 12:53:10,0.042s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-03-23 12:53:10,2018-03-23 12:53:10,0.817s,PASSED
,,,,,,
Test Cases/Login_Reg-Login with password only (no mail),Chrome 65.0.3325.181,,2018-03-23 12:53:10,2018-03-23 12:53:20,9.470s,FAILED
openBrowser,Chrome 65.0.3325.181,,2018-03-23 12:53:11,2018-03-23 12:53:13,2.791s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 12:53:13,2018-03-23 12:53:17,3.821s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 12:53:17,2018-03-23 12:53:18,1.157s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 12:53:18,2018-03-23 12:53:18,0.103s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 12:53:18,2018-03-23 12:53:19,0.723s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 12:53:19,2018-03-23 12:53:20,0.681s,FAILED
,,,,,,
Test Cases/Login_Reg-Recovering the password with the wrong key,Chrome 65.0.3325.181,,2018-03-23 12:53:20,2018-03-23 12:53:30,10.292s,FAILED
openBrowser,Chrome 65.0.3325.181,,2018-03-23 12:53:20,2018-03-23 12:53:23,3.399s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 12:53:23,2018-03-23 12:53:27,3.662s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 12:53:27,2018-03-23 12:53:28,1.174s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 12:53:28,2018-03-23 12:53:28,0.115s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 12:53:28,2018-03-23 12:53:29,0.861s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 12:53:29,2018-03-23 12:53:30,0.855s,FAILED
