Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 65.0.3325.181,,2018-04-02 09:21:04,2018-04-02 09:21:04,0.336s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-02 09:21:04,2018-04-02 09:21:05,1.004s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:05,2018-04-02 09:21:05,0.157s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-02 09:21:05,2018-04-02 09:21:06,1.003s,PASSED
waitForElementVisible,Chrome 65.0.3325.181,,2018-04-02 09:21:06,2018-04-02 09:21:06,0.091s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:06,2018-04-02 09:21:06,0.072s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-02 09:21:06,2018-04-02 09:21:07,1.002s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:07,2018-04-02 09:21:07,0.135s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-02 09:21:07,2018-04-02 09:21:09,2.003s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:09,2018-04-02 09:21:10,0.208s,PASSED
waitForElementVisible,Chrome 65.0.3325.181,,2018-04-02 09:21:10,2018-04-02 09:21:10,0.601s,PASSED
clearText,Chrome 65.0.3325.181,,2018-04-02 09:21:10,2018-04-02 09:21:10,0.059s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-02 09:21:10,2018-04-02 09:21:12,2.003s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-02 09:21:12,2018-04-02 09:21:13,0.994s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:13,2018-04-02 09:21:13,0.096s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-04-02 09:21:13,2018-04-02 09:21:14,0.793s,PASSED
,,,,,,
Test Cases/Account/Account_Add_Remove_post,Chrome 65.0.3325.181,,2018-04-02 09:21:14,2018-04-02 09:21:34,19.962s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-04-02 09:21:14,2018-04-02 09:21:16,2.095s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-04-02 09:21:16,2018-04-02 09:21:20,3.485s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-04-02 09:21:20,2018-04-02 09:21:21,1.140s,PASSED
Statement - mydate = new java.util.Date(),Chrome 65.0.3325.181,,2018-04-02 09:21:21,2018-04-02 09:21:21,0.000s,PASSED
"Statement - formattedDate = mydate.format(""MMdd"")",Chrome 65.0.3325.181,,2018-04-02 09:21:21,2018-04-02 09:21:21,0.001s,PASSED
"Statement - dateHour = mydate.format(""HHmm"")",Chrome 65.0.3325.181,,2018-04-02 09:21:21,2018-04-02 09:21:21,0.000s,PASSED
"Statement - dateHourfull = mydate.format(""HHmmss"")",Chrome 65.0.3325.181,,2018-04-02 09:21:21,2018-04-02 09:21:21,0.001s,PASSED
"Statement - pass = ""111111""",Chrome 65.0.3325.181,,2018-04-02 09:21:21,2018-04-02 09:21:21,0.000s,PASSED
"Statement - mail = ""rostyslav.biliaiev@route-report.com""",Chrome 65.0.3325.181,,2018-04-02 09:21:21,2018-04-02 09:21:21,0.000s,PASSED
"Statement - title = ""Automated Test was executed""",Chrome 65.0.3325.181,,2018-04-02 09:21:21,2018-04-02 09:21:21,0.000s,PASSED
"Statement - post_text = ""Automated Test Executed Automated Test Executed Automated Test Executed Automated Test Executed Automated Test Executed Automated Test Executed""",Chrome 65.0.3325.181,,2018-04-02 09:21:21,2018-04-02 09:21:21,0.001s,PASSED
"Statement - youtube = ""https://youtu.be/Mb-7AWpXK-o""",Chrome 65.0.3325.181,,2018-04-02 09:21:21,2018-04-02 09:21:21,0.000s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:21,2018-04-02 09:21:21,0.084s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-02 09:21:21,2018-04-02 09:21:22,0.771s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-02 09:21:22,2018-04-02 09:21:22,0.167s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:22,2018-04-02 09:21:23,0.371s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-04-02 09:21:23,2018-04-02 09:21:26,3.908s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-02 09:21:26,2018-04-02 09:21:27,1.001s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:27,2018-04-02 09:21:28,0.378s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-02 09:21:28,2018-04-02 09:21:29,1.002s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:29,2018-04-02 09:21:29,0.631s,PASSED
waitForElementVisible,Chrome 65.0.3325.181,,2018-04-02 09:21:29,2018-04-02 09:21:30,0.060s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-02 09:21:30,2018-04-02 09:21:31,1.002s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-02 09:21:31,2018-04-02 09:21:31,0.525s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-02 09:21:31,2018-04-02 09:21:32,1.085s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:32,2018-04-02 09:21:32,0.126s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-02 09:21:32,2018-04-02 09:21:33,1.001s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:33,2018-04-02 09:21:33,0.119s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-04-02 09:21:33,2018-04-02 09:21:34,0.777s,PASSED
,,,,,,
Test Cases/Account/Account_Clicks,Chrome 65.0.3325.181,,2018-04-02 09:21:34,2018-04-02 09:21:59,24.745s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-04-02 09:21:34,2018-04-02 09:21:36,1.968s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-04-02 09:21:36,2018-04-02 09:21:39,3.113s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-04-02 09:21:39,2018-04-02 09:21:41,1.168s,PASSED
"Statement - pass = ""111111""",Chrome 65.0.3325.181,,2018-04-02 09:21:41,2018-04-02 09:21:41,0.000s,PASSED
"Statement - mail = ""rostyslav.biliaiev@route-report.com""",Chrome 65.0.3325.181,,2018-04-02 09:21:41,2018-04-02 09:21:41,0.000s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:41,2018-04-02 09:21:41,0.103s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-02 09:21:41,2018-04-02 09:21:42,0.836s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-02 09:21:42,2018-04-02 09:21:42,0.413s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:42,2018-04-02 09:21:42,0.150s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-04-02 09:21:42,2018-04-02 09:21:47,4.738s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-02 09:21:47,2018-04-02 09:21:48,1.001s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:48,2018-04-02 09:21:48,0.166s,PASSED
waitForElementPresent,Chrome 65.0.3325.181,,2018-04-02 09:21:48,2018-04-02 09:21:49,0.595s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-02 09:21:49,2018-04-02 09:21:50,1.003s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:50,2018-04-02 09:21:50,0.155s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:50,2018-04-02 09:21:50,0.118s,PASSED
waitForElementPresent,Chrome 65.0.3325.181,,2018-04-02 09:21:50,2018-04-02 09:21:51,0.664s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-02 09:21:51,2018-04-02 09:21:52,1.002s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:52,2018-04-02 09:21:52,0.187s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:52,2018-04-02 09:21:52,0.094s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-02 09:21:52,2018-04-02 09:21:53,1.002s,PASSED
waitForElementPresent,Chrome 65.0.3325.181,,2018-04-02 09:21:53,2018-04-02 09:21:53,0.067s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:53,2018-04-02 09:21:53,0.107s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:53,2018-04-02 09:21:53,0.306s,PASSED
waitForElementVisible,Chrome 65.0.3325.181,,2018-04-02 09:21:53,2018-04-02 09:21:53,0.050s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-02 09:21:53,2018-04-02 09:21:54,1.004s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:54,2018-04-02 09:21:55,0.164s,PASSED
waitForElementVisible,Chrome 65.0.3325.181,,2018-04-02 09:21:55,2018-04-02 09:21:56,1.363s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-02 09:21:56,2018-04-02 09:21:57,1.003s,PASSED
click,Chrome 65.0.3325.181,,2018-04-02 09:21:57,2018-04-02 09:21:57,0.175s,PASSED
waitForElementVisible,Chrome 65.0.3325.181,,2018-04-02 09:21:57,2018-04-02 09:21:58,1.099s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-04-02 09:21:58,2018-04-02 09:21:59,0.749s,PASSED
