Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 65.0.3325.181,,2018-04-03 10:49:46,2018-04-03 10:49:46,0.148s,PASSED
click,Chrome 65.0.3325.181,,2018-04-03 10:49:46,2018-04-03 10:49:46,0.097s,PASSED
waitForElementPresent,Chrome 65.0.3325.181,,2018-04-03 10:49:46,2018-04-03 10:49:52,5.259s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-04-03 10:49:52,2018-04-03 10:49:52,0.738s,PASSED
,,,,,,
Test Cases/Login_Registration_Test_Cases/Login_Reg-Registration using valid Nick and Mail,Chrome 65.0.3325.181,,2018-04-03 10:49:53,2018-04-03 10:50:00,7.684s,FAILED
openBrowser,Chrome 65.0.3325.181,,2018-04-03 10:49:53,2018-04-03 10:49:55,1.975s,PASSED
Statement - mydate = new java.util.Date(),Chrome 65.0.3325.181,,2018-04-03 10:49:55,2018-04-03 10:49:55,0.059s,PASSED
"Statement - formattedDate = mydate.format(""MMdd"")",Chrome 65.0.3325.181,,2018-04-03 10:49:55,2018-04-03 10:49:55,0.004s,PASSED
"Statement - dateHour = mydate.format(""HHmmss"")",Chrome 65.0.3325.181,,2018-04-03 10:49:55,2018-04-03 10:49:55,0.000s,PASSED
"Statement - x = ""date"" + formattedDate + ""time"" + dateHour",Chrome 65.0.3325.181,,2018-04-03 10:49:55,2018-04-03 10:49:55,0.001s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-04-03 10:49:55,2018-04-03 10:49:57,2.741s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-04-03 10:49:57,2018-04-03 10:49:59,1.170s,PASSED
click,Chrome 65.0.3325.181,,2018-04-03 10:49:59,2018-04-03 10:49:59,0.087s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-03 10:49:59,2018-04-03 10:49:59,0.704s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-03 10:49:59,2018-04-03 10:50:00,0.184s,PASSED
click,Chrome 65.0.3325.181,,2018-04-03 10:50:00,2018-04-03 10:50:00,0.592s,FAILED
,,,,,,
Test Cases/Login_Registration_Test_Cases/Login_Reg-Entering a non-valid nickname,Chrome 65.0.3325.181,,2018-04-03 10:50:00,2018-04-03 10:50:10,9.921s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-04-03 10:50:00,2018-04-03 10:50:03,2.710s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-04-03 10:50:03,2018-04-03 10:50:06,2.735s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-04-03 10:50:06,2018-04-03 10:50:07,1.167s,PASSED
click,Chrome 65.0.3325.181,,2018-04-03 10:50:07,2018-04-03 10:50:07,0.084s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-03 10:50:07,2018-04-03 10:50:08,0.699s,PASSED
waitForElementPresent,Chrome 65.0.3325.181,,2018-04-03 10:50:08,2018-04-03 10:50:09,1.668s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-04-03 10:50:09,2018-04-03 10:50:10,0.736s,PASSED
,,,,,,
Test Cases/Login_Registration_Test_Cases/Login_Reg-Entering non-valid mail,Chrome 65.0.3325.181,,2018-04-03 10:50:10,2018-04-03 10:50:19,8.814s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-04-03 10:50:10,2018-04-03 10:50:12,1.969s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-04-03 10:50:12,2018-04-03 10:50:15,2.825s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-04-03 10:50:15,2018-04-03 10:50:16,1.166s,PASSED
click,Chrome 65.0.3325.181,,2018-04-03 10:50:16,2018-04-03 10:50:16,0.077s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-03 10:50:16,2018-04-03 10:50:17,0.652s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-03 10:50:17,2018-04-03 10:50:17,0.181s,PASSED
waitForElementPresent,Chrome 65.0.3325.181,,2018-04-03 10:50:17,2018-04-03 10:50:18,1.045s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-04-03 10:50:18,2018-04-03 10:50:19,0.797s,PASSED
,,,,,,
Test Cases/Login_Registration_Test_Cases/Login_Reg-Registration without Mail,Chrome 65.0.3325.181,,2018-04-03 10:50:19,2018-04-03 10:50:28,8.848s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-04-03 10:50:19,2018-04-03 10:50:21,1.953s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-04-03 10:50:21,2018-04-03 10:50:24,2.952s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-04-03 10:50:24,2018-04-03 10:50:25,1.166s,PASSED
click,Chrome 65.0.3325.181,,2018-04-03 10:50:25,2018-04-03 10:50:25,0.107s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-03 10:50:25,2018-04-03 10:50:26,0.681s,PASSED
waitForElementPresent,Chrome 65.0.3325.181,,2018-04-03 10:50:26,2018-04-03 10:50:27,1.058s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-04-03 10:50:27,2018-04-03 10:50:28,0.793s,PASSED
,,,,,,
Test Cases/Login_Registration_Test_Cases/Login_Reg-Registration without Nickname,Chrome 65.0.3325.181,,2018-04-03 10:50:28,2018-04-03 10:50:36,8.598s,FAILED
openBrowser,Chrome 65.0.3325.181,,2018-04-03 10:50:28,2018-04-03 10:50:30,1.979s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-04-03 10:50:30,2018-04-03 10:50:34,3.747s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-04-03 10:50:34,2018-04-03 10:50:35,1.165s,PASSED
click,Chrome 65.0.3325.181,,2018-04-03 10:50:35,2018-04-03 10:50:35,0.088s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-03 10:50:35,2018-04-03 10:50:36,0.850s,PASSED
click,Chrome 65.0.3325.181,,2018-04-03 10:50:36,2018-04-03 10:50:36,0.607s,FAILED
