Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 13:00:33,2018-03-23 13:00:36,3.066s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 13:00:36,2018-03-23 13:00:37,1.169s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 13:00:37,2018-03-23 13:00:37,0.167s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 13:00:37,2018-03-23 13:00:38,0.824s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-03-23 13:00:38,2018-03-23 13:00:40,1.606s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-03-23 13:00:40,2018-03-23 13:00:40,0.762s,PASSED
,,,,,,
Test Cases/Login_Reg-Login with input only mail (no password),Chrome 65.0.3325.181,,2018-03-23 13:00:41,2018-03-23 13:00:49,8.631s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-23 13:00:41,2018-03-23 13:00:43,2.116s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 13:00:43,2018-03-23 13:00:46,3.033s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 13:00:46,2018-03-23 13:00:47,1.174s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 13:00:47,2018-03-23 13:00:47,0.112s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 13:00:47,2018-03-23 13:00:48,0.967s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 13:00:48,2018-03-23 13:00:48,0.274s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-03-23 13:00:48,2018-03-23 13:00:48,0.027s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-03-23 13:00:48,2018-03-23 13:00:49,0.758s,PASSED
,,,,,,
Test Cases/Login_Reg-Login with password only (no mail),Chrome 65.0.3325.181,,2018-03-23 13:00:49,2018-03-23 13:00:59,10.169s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-23 13:00:49,2018-03-23 13:00:51,2.062s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 13:00:51,2018-03-23 13:00:54,2.870s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 13:00:54,2018-03-23 13:00:55,1.165s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 13:00:55,2018-03-23 13:00:56,0.134s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 13:00:56,2018-03-23 13:00:56,0.787s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-23 13:00:56,2018-03-23 13:00:58,2.036s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 13:00:58,2018-03-23 13:00:59,0.144s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-03-23 13:00:59,2018-03-23 13:00:59,0.026s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-03-23 13:00:59,2018-03-23 13:00:59,0.747s,PASSED
,,,,,,
Test Cases/Login_Reg-Recovering the password with the wrong key,Chrome 65.0.3325.181,,2018-03-23 13:00:59,2018-03-23 13:01:11,11.649s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-23 13:01:00,2018-03-23 13:01:01,1.974s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 13:01:01,2018-03-23 13:01:04,2.878s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 13:01:04,2018-03-23 13:01:06,1.173s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 13:01:06,2018-03-23 13:01:06,0.115s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 13:01:06,2018-03-23 13:01:07,0.921s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 13:01:07,2018-03-23 13:01:07,0.324s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-23 13:01:07,2018-03-23 13:01:09,2.003s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 13:01:09,2018-03-23 13:01:09,0.224s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 13:01:09,2018-03-23 13:01:09,0.176s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 13:01:09,2018-03-23 13:01:09,0.180s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 13:01:09,2018-03-23 13:01:10,0.149s,PASSED
waitForElementPresent,Chrome 65.0.3325.181,,2018-03-23 13:01:10,2018-03-23 13:01:10,0.591s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-03-23 13:01:10,2018-03-23 13:01:11,0.756s,PASSED
